PRISM Time Series Data
Location:  Lat: 39.0642   Lon: -79.4481   Elev: 1083m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1895-01 - 2018-07
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Feb-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1946-12,90.97,-4.1,0.9,6.0
1947-01,127.87,-3.5,1.3,6.1
1947-02,75.08,-11.9,-7.4,-2.9
1947-03,111.31,-8.0,-3.1,1.7
1947-04,92.13,3.0,9.8,16.6
1947-05,148.50,6.0,12.5,19.0
1947-06,131.33,10.1,16.3,22.6
1947-07,141.43,10.5,16.9,23.3
1947-08,144.25,13.7,19.7,25.7
1947-09,110.85,9.9,15.5,21.2
1947-10,42.71,5.3,12.1,19.0
1947-11,108.23,-0.5,2.5,5.6
1947-12,58.77,-7.2,-2.0,3.1
1948-01,113.85,-11.1,-6.7,-2.3
1948-02,146.93,-6.7,-1.6,3.6
1948-03,144.08,-0.6,5.2,10.9
1948-04,141.40,4.2,10.4,16.5
1948-05,182.85,6.7,12.3,18.0
1948-06,151.12,11.3,17.3,23.3
1948-07,212.81,13.5,18.7,23.9
1948-08,104.18,10.7,17.2,23.7
1948-09,98.61,8.3,14.5,20.6
1948-10,72.39,2.8,7.9,13.1
1948-11,94.42,1.6,6.3,11.0
1948-12,175.73,-4.8,-0.1,4.6
1949-01,180.76,-2.1,2.5,7.1
1949-02,137.72,-3.5,1.6,6.8
1949-03,97.83,-3.1,2.5,8.1
1949-04,97.02,0.7,6.6,12.5
1949-05,111.84,6.3,13.2,20.1
1949-06,144.19,11.5,17.8,24.1
1949-07,175.87,15.1,20.4,25.6
1949-08,119.02,12.6,18.2,23.8
1949-09,64.79,7.5,13.2,19.0
1949-10,89.57,6.1,12.0,17.8
1949-11,106.37,-0.8,3.2,7.1
1949-12,113.24,-4.8,0.5,5.9
1950-01,174.35,-0.5,4.9,10.3
1950-02,137.50,-5.6,-1.1,3.5
1950-03,166.88,-5.4,0.2,5.8
1950-04,101.39,-0.2,6.2,12.6
1950-05,145.90,7.8,13.7,19.5
1950-06,173.98,10.1,16.7,23.3
1950-07,141.40,11.4,17.3,23.1
1950-08,63.82,10.6,17.3,24.0
1950-09,155.66,9.3,14.3,19.4
1950-10,81.64,5.2,11.2,17.1
1950-11,138.45,-2.4,2.6,7.5
1950-12,91.28,-9.2,-4.3,0.5
1951-01,127.75,-6.3,-0.6,5.1
1951-02,86.17,-6.4,-0.6,5.1
1951-03,140.79,-2.8,2.2,7.2
1951-04,137.32,1.8,7.5,13.2
1951-05,118.72,7.7,13.5,19.4
1951-06,218.66,11.4,17.6,23.8
1951-07,118.00,12.1,18.7,25.2
1951-08,68.59,9.6,17.2,24.9
1951-09,72.33,7.2,14.7,22.1
1951-10,45.28,4.0,11.2,18.4
1951-11,129.16,-4.3,1.1,6.4
1951-12,169.73,-6.0,-0.0,5.9
1952-01,196.17,-4.7,0.8,6.3
1952-02,38.61,-5.2,0.3,5.8
1952-03,139.69,-4.1,2.3,8.6
1952-04,154.08,2.2,8.6,15.0
1952-05,141.30,7.1,13.8,20.5
1952-06,100.37,13.2,19.4,25.6
1952-07,76.18,14.4,20.4,26.4
1952-08,98.42,11.2,17.8,24.4
1952-09,53.18,4.6,13.0,21.4
1952-10,47.19,-0.5,7.5,15.6
1952-11,92.52,-0.3,5.5,11.3
1952-12,91.58,-5.2,-0.7,3.8
1953-01,142.99,-5.0,-0.2,4.6
1953-02,103.93,-6.0,-0.7,4.5
1953-03,142.23,-2.5,2.3,7.1
1953-04,133.23,1.6,7.2,12.7
1953-05,158.86,10.2,16.1,21.9
1953-06,122.13,10.5,17.9,25.2
1953-07,92.01,11.1,18.6,26.0
1953-08,117.47,9.6,17.3,24.9
1953-09,60.16,6.6,14.3,21.9
1953-10,31.00,1.3,9.7,18.1
1953-11,53.16,-3.1,3.1,9.3
1953-12,105.51,-5.9,-0.7,4.6
1954-01,130.18,-7.2,-2.0,3.2
1954-02,83.65,-4.9,0.3,5.5
1954-03,164.54,-4.6,1.3,7.2
1954-04,98.42,4.1,11.2,18.2
1954-05,82.32,4.7,10.4,16.2
1954-06,107.37,10.1,16.9,23.7
1954-07,126.45,10.6,17.9,25.1
1954-08,281.20,13.5,18.4,23.2
1954-09,61.48,9.3,15.9,22.5
1954-10,236.39,4.9,10.1,15.3
1954-11,62.68,-2.3,2.2,6.8
1954-12,142.33,-7.7,-3.3,1.2
1955-01,102.40,-9.2,-4.6,0.0
1955-02,104.48,-7.5,-1.8,3.8
1955-03,204.80,-2.5,3.3,9.1
1955-04,77.04,3.7,10.2,16.7
1955-05,87.44,7.7,14.3,21.0
1955-06,127.61,7.8,13.9,20.0
1955-07,97.76,14.7,20.7,26.7
1955-08,221.87,14.5,19.7,24.9
1955-09,45.05,8.7,15.2,21.7
1955-10,91.09,3.5,9.6,15.7
1955-11,91.31,-3.2,2.0,7.2
1955-12,54.80,-10.1,-4.6,0.9
1956-01,93.80,-9.6,-5.4,-1.3
1956-02,177.71,-5.6,0.2,6.0
1956-03,151.03,-5.6,0.9,7.5
1956-04,110.11,0.4,6.7,12.9
1956-05,231.88,6.0,13.0,20.0
1956-06,216.34,10.0,16.4,22.8
1956-07,200.70,13.1,18.4,23.7
1956-08,251.64,11.9,17.7,23.6
1956-09,85.67,7.6,13.3,19.0
1956-10,71.60,5.9,10.8,15.6
1956-11,62.06,-2.5,2.5,7.6
1956-12,189.96,-1.3,3.0,7.2
1957-01,171.86,-9.1,-4.2,0.7
1957-02,182.33,-4.2,0.5,5.2
1957-03,77.84,-2.9,2.0,6.9
1957-04,127.57,3.5,9.6,15.8
1957-05,83.99,6.7,13.8,20.9
1957-06,169.07,12.2,18.2,24.1
1957-07,83.45,11.8,18.4,24.9
1957-08,45.86,9.2,16.7,24.2
1957-09,82.12,10.1,15.7,21.3
1957-10,136.16,1.5,6.7,12.0
1957-11,51.62,-0.5,4.2,8.9
1957-12,146.03,-5.3,-0.3,4.7
1958-01,117.54,-10.4,-5.9,-1.4
1958-02,96.03,-11.7,-7.9,-4.1
1958-03,84.45,-3.9,-1.3,1.3
1958-04,142.66,0.8,7.1,13.3
1958-05,134.84,5.8,12.3,18.7
1958-06,156.33,9.3,15.4,21.6
1958-07,285.38,14.4,19.4,24.4
1958-08,157.75,12.0,17.7,23.4
1958-09,100.69,8.8,14.7,20.6
1958-10,48.03,3.7,8.9,14.2
1958-11,87.10,-0.3,5.1,10.4
1958-12,46.96,-11.0,-5.6,-0.2
1959-01,138.60,-9.7,-4.6,0.5
1959-02,89.55,-7.0,-1.3,4.4
1959-03,111.54,-5.4,0.9,7.1
1959-04,109.14,1.8,8.4,14.9
1959-05,110.54,8.2,14.7,21.2
1959-06,75.44,9.3,16.0,22.8
1959-07,142.83,12.0,18.4,24.8
1959-08,87.96,13.3,19.7,26.0
1959-09,29.34,6.9,15.2,23.4
1959-10,173.24,4.6,10.1,15.6
1959-11,119.92,-2.9,2.7,8.3
1959-12,113.58,-4.6,-0.3,4.0
1960-01,141.90,-6.0,-2.2,1.7
1960-02,127.03,-8.5,-4.1,0.3
1960-03,84.75,-11.5,-6.7,-1.9
1960-04,97.40,2.1,9.2,16.4
1960-05,178.18,5.8,11.0,16.2
1960-06,108.19,10.2,16.5,22.7
1960-07,122.98,10.7,17.0,23.4
1960-08,113.68,13.9,19.2,24.6
1960-09,136.45,10.0,15.4,20.9
1960-10,82.82,3.3,8.9,14.6
1960-11,86.28,-1.7,3.5,8.7
1960-12,101.11,-11.8,-6.4,-0.9
1961-01,88.18,-11.1,-7.0,-2.9
1961-02,132.64,-5.0,-0.5,4.0
1961-03,177.31,-1.0,3.4,7.8
1961-04,182.11,-0.3,4.0,8.4
1961-05,116.59,4.4,10.1,15.9
1961-06,171.67,9.0,15.5,21.9
1961-07,141.46,12.9,18.2,23.5
1961-08,108.45,12.5,18.2,23.9
1961-09,99.18,10.5,16.6,22.7
1961-10,77.08,2.3,9.1,15.8
1961-11,78.48,0.1,4.3,8.6
1961-12,126.95,-6.1,-1.6,3.0
1962-01,111.71,-9.0,-3.8,1.5
1962-02,127.74,-6.6,-1.2,4.1
1962-03,155.35,-4.4,0.3,5.0
1962-04,134.49,-0.3,5.7,11.6
1962-05,117.57,9.0,15.3,21.6
1962-06,126.05,10.3,16.4,22.5
1962-07,127.00,10.6,16.7,22.7
1962-08,47.43,9.9,17.0,24.1
1962-09,109.18,7.6,12.9,18.3
1962-10,140.67,4.1,9.6,15.2
1962-11,125.16,-1.3,2.7,6.7
1962-12,132.96,-9.6,-4.7,0.2
1963-01,64.23,-12.1,-6.0,0.1
1963-02,98.39,-13.0,-6.8,-0.6
1963-03,285.78,-2.0,3.5,9.0
1963-04,84.20,0.6,7.7,14.9
1963-05,107.23,5.4,12.0,18.5
1963-06,136.92,9.3,15.7,22.1
1963-07,181.73,10.2,16.7,23.2
1963-08,152.81,10.5,16.3,22.0
1963-09,84.31,6.0,12.8,19.5
1963-10,10.74,1.0,10.0,19.0
1963-11,155.73,0.2,4.3,8.4
1963-12,73.14,-11.6,-7.8,-4.0
1964-01,114.08,-8.3,-2.7,2.9
1964-02,127.47,-10.1,-5.5,-0.9
1964-03,123.42,-3.4,2.0,7.4
1964-04,168.40,2.4,8.5,14.6
1964-05,49.27,6.5,13.4,20.4
1964-06,158.28,10.4,16.8,23.3
1964-07,101.69,11.3,17.7,24.1
1964-08,111.36,9.9,16.5,23.1
1964-09,126.66,7.3,14.6,21.9
1964-10,50.56,0.8,7.1,13.3
1964-11,90.80,-0.9,5.2,11.4
1964-12,130.47,-5.2,-0.2,4.8
1965-01,176.11,-9.1,-3.9,1.3
1965-02,84.60,-8.0,-2.3,3.3
1965-03,154.96,-4.6,-0.2,4.2
1965-04,181.03,1.9,7.9,13.9
1965-05,65.96,8.7,15.3,21.9
1965-06,73.85,9.8,16.0,22.3
1965-07,85.93,11.1,17.7,24.4
1965-08,87.93,11.7,18.2,24.8
1965-09,67.40,9.8,16.2,22.7
1965-10,95.53,2.7,7.9,13.0
1965-11,44.28,-0.4,4.2,8.8
1965-12,57.28,-3.9,0.1,4.1
1966-01,137.09,-11.1,-6.3,-1.5
1966-02,128.55,-7.3,-3.2,0.9
1966-03,72.02,-4.3,2.2,8.7
1966-04,176.82,0.9,5.6,10.3
1966-05,108.66,5.6,12.5,19.3
1966-06,49.72,7.4,15.8,24.2
1966-07,105.99,12.1,19.3,26.5
1966-08,96.84,11.0,17.4,23.8
1966-09,173.70,7.4,12.5,17.5
1966-10,70.70,1.4,7.4,13.4
1966-11,93.58,-1.1,4.5,10.1
1966-12,78.50,-6.7,-2.7,1.3
1967-01,44.28,-5.7,-0.9,3.8
1967-02,113.30,-10.6,-5.1,0.5
1967-03,252.93,-2.4,3.2,8.8
1967-04,131.88,2.0,8.5,15.0
1967-05,233.09,4.7,10.0,15.3
1967-06,74.47,10.4,17.0,23.6
1967-07,188.57,12.6,17.5,22.4
1967-08,116.80,11.5,16.8,22.0
1967-09,67.01,5.7,12.3,18.9
1967-10,98.23,2.6,8.7,14.8
1967-11,92.21,-2.9,0.7,4.3
1967-12,116.57,-5.2,-0.3,4.6
1968-01,84.46,-11.6,-5.8,0.0
1968-02,35.44,-12.7,-7.9,-3.0
1968-03,138.81,-3.6,2.6,8.8
1968-04,67.79,1.4,8.3,15.3
1968-05,231.69,5.7,11.1,16.5
1968-06,105.01,10.3,16.8,23.3
1968-07,77.30,11.9,18.5,25.0
1968-08,142.98,13.8,19.1,24.4
1968-09,74.51,8.0,14.2,20.5
1968-10,95.18,4.0,9.2,14.5
1968-11,116.56,0.6,4.1,7.6
1968-12,119.46,-9.1,-4.5,0.0
1969-01,89.15,-9.5,-4.7,0.0
1969-02,71.98,-8.0,-4.3,-0.7
1969-03,89.86,-7.2,-2.5,2.3
1969-04,109.63,1.6,8.7,15.8
1969-05,75.58,6.3,13.3,20.3
1969-06,93.85,11.5,17.7,23.8
1969-07,169.74,13.8,19.2,24.6
1969-08,137.63,10.9,17.3,23.6
1969-09,118.02,8.7,14.3,20.0
1969-10,56.89,2.6,9.0,15.3
1969-11,72.72,-2.3,1.5,5.3
1969-12,210.58,-9.2,-5.5,-1.8
1970-01,78.49,-11.7,-7.3,-2.9
1970-02,65.37,-8.0,-3.2,1.6
1970-03,137.15,-4.0,0.0,4.0
1970-04,150.96,1.9,8.0,14.1
1970-05,63.01,8.0,14.5,21.0
1970-06,136.91,10.6,16.8,23.0
1970-07,172.20,12.8,18.4,23.9
1970-08,164.95,12.3,18.1,23.8
1970-09,110.09,10.2,16.6,23.0
1970-10,69.22,6.0,10.9,15.8
1970-11,76.85,0.1,3.8,7.5
1970-12,170.46,-5.8,-1.2,3.3
1971-01,167.83,-10.3,-5.8,-1.4
1971-02,94.81,-7.4,-2.6,2.2
1971-03,133.94,-6.0,-0.8,4.5
1971-04,44.47,-1.7,6.3,14.2
1971-05,150.69,4.8,11.1,17.3
1971-06,81.75,12.0,18.1,24.2
1971-07,131.51,11.9,17.8,23.7
1971-08,159.35,11.0,17.1,23.2
1971-09,190.49,11.8,16.8,21.9
1971-10,63.21,7.6,12.3,17.0
1971-11,115.49,-1.9,2.6,7.0
1971-12,71.85,-2.4,2.6,7.6
1972-01,142.54,-6.4,-1.2,4.0
1972-02,153.85,-9.2,-4.5,0.2
1972-03,103.39,-4.6,1.0,6.7
1972-04,169.72,1.0,6.9,12.9
1972-05,139.99,7.4,12.7,18.0
1972-06,214.08,9.3,14.5,19.8
1972-07,129.35,13.4,18.4,23.4
1972-08,104.99,12.2,17.7,23.3
1972-09,63.37,10.3,15.7,21.0
1972-10,139.19,2.5,7.7,12.8
1972-11,172.25,-1.4,2.6,6.6
1972-12,194.97,-2.9,1.3,5.5
1973-01,64.11,-8.2,-2.9,2.4
1973-02,89.20,-7.9,-3.2,1.6
1973-03,67.48,0.9,6.3,11.6
1973-04,193.64,1.8,6.4,11.0
1973-05,101.01,6.3,11.3,16.2
1973-06,151.76,11.6,17.9,24.1
1973-07,123.99,13.1,18.7,24.3
1973-08,120.51,12.5,18.2,23.8
1973-09,142.47,9.2,15.2,21.2
1973-10,111.93,4.1,10.1,16.1
1973-11,103.39,-0.9,4.0,8.9
1973-12,137.94,-6.0,-1.5,3.0
1974-01,140.96,-2.4,2.4,7.3
1974-02,107.97,-7.6,-2.4,2.8
1974-03,115.87,-1.8,3.8,9.3
1974-04,96.42,1.1,8.1,15.1
1974-05,136.21,6.9,12.5,18.1
1974-06,242.55,9.6,15.0,20.3
1974-07,92.81,11.8,17.8,23.9
1974-08,136.41,12.2,17.4,22.6
1974-09,97.57,8.8,13.8,18.8
1974-10,52.64,1.3,7.6,13.9
1974-11,77.79,-1.4,3.5,8.4
1974-12,130.20,-6.0,-1.8,2.4
1975-01,120.24,-5.9,-1.0,3.9
1975-02,96.03,-5.9,-1.1,3.8
1975-03,139.19,-4.3,0.6,5.4
1975-04,153.18,-1.4,4.5,10.4
1975-05,140.94,8.4,14.3,20.2
1975-06,112.11,11.8,17.0,22.2
1975-07,95.03,12.1,17.9,23.7
1975-08,251.21,13.7,19.0,24.4
1975-09,129.23,8.9,13.8,18.6
1975-10,77.93,5.0,11.1,17.2
1975-11,59.37,-0.1,5.8,11.8
1975-12,94.16,-5.4,-0.8,3.9
1976-01,114.00,-10.1,-5.1,-0.0
1976-02,82.65,-4.2,1.7,7.6
1976-03,85.19,-0.9,5.3,11.5
1976-04,61.11,-0.2,7.4,14.9
1976-05,68.83,4.6,11.0,17.5
1976-06,122.17,10.9,17.0,23.0
1976-07,123.67,11.9,17.2,22.5
1976-08,61.14,9.4,15.8,22.3
1976-09,120.93,7.4,13.4,19.4
1976-10,234.39,1.9,6.7,11.6
1976-11,62.82,-5.0,-0.5,3.9
1976-12,91.22,-10.1,-4.4,1.3
1977-01,75.24,-16.3,-11.6,-6.8
1977-02,50.04,-9.3,-4.0,1.3
1977-03,123.61,-1.3,4.7,10.7
1977-04,95.62,2.3,9.2,16.1
1977-05,78.03,6.5,13.9,21.2
1977-06,154.30,9.1,14.8,20.6
1977-07,141.63,13.3,19.2,25.2
1977-08,142.20,13.1,18.6,24.0
1977-09,77.93,11.1,16.3,21.4
1977-10,131.31,2.8,7.8,12.7
1977-11,143.95,1.1,4.9,8.7
1977-12,87.07,-7.9,-2.8,2.2
1978-01,169.97,-12.6,-7.7,-2.8
1978-02,42.28,-15.0,-9.2,-3.5
1978-03,81.74,-4.7,0.4,5.4
1978-04,99.64,1.1,7.2,13.3
1978-05,174.48,6.2,11.5,16.8
1978-06,193.08,10.1,16.4,22.7
1978-07,259.43,12.9,18.3,23.7
1978-08,133.26,14.1,19.5,24.8
1978-09,57.72,11.0,16.5,22.0
1978-10,80.82,1.2,7.7,14.1
1978-11,91.80,-0.7,5.1,10.9
1978-12,219.08,-6.2,-0.7,4.7
1979-01,192.02,-10.6,-5.8,-0.9
1979-02,154.76,-12.6,-7.4,-2.3
1979-03,77.20,-2.7,3.4,9.5
1979-04,122.59,1.5,7.2,12.9
1979-05,146.58,6.1,12.5,18.8
1979-06,82.36,9.3,15.7,22.0
1979-07,131.11,12.4,17.6,22.8
1979-08,162.04,13.0,17.9,22.7
1979-09,161.06,9.8,14.8,19.8
1979-10,182.47,3.3,8.3,13.4
1979-11,84.47,0.3,5.1,9.8
1979-12,74.55,-5.4,-0.1,5.3
1980-01,84.09,-7.7,-3.2,1.3
1980-02,77.35,-11.0,-6.2,-1.4
1980-03,161.82,-5.3,0.4,6.1
1980-04,160.83,1.0,7.1,13.1
1980-05,125.88,7.3,13.3,19.3
1980-06,176.61,8.9,15.4,22.0
1980-07,179.46,13.6,19.5,25.4
1980-08,194.37,13.7,19.3,24.8
1980-09,69.44,10.2,16.3,22.3
1980-10,83.39,1.9,7.5,13.0
1980-11,125.33,-2.4,2.3,7.1
1980-12,68.61,-7.0,-2.2,2.6
1981-01,54.12,-12.2,-7.4,-2.6
1981-02,98.21,-8.3,-2.1,4.1
1981-03,121.30,-5.5,-0.6,4.2
1981-04,184.45,3.0,9.9,16.8
1981-05,168.60,5.3,11.7,18.1
1981-06,266.71,12.1,17.7,23.4
1981-07,144.31,13.1,18.5,23.8
1981-08,65.10,11.0,17.1,23.2
1981-09,156.47,8.7,14.3,19.9
1981-10,114.63,2.7,8.4,14.0
1981-11,61.52,-3.1,2.6,8.2
1981-12,137.65,-8.2,-4.2,-0.2
1982-01,139.97,-11.7,-6.3,-0.9
1982-02,110.68,-7.3,-1.7,3.9
1982-03,170.09,-3.0,3.0,9.0
1982-04,107.58,-0.9,5.7,12.3
1982-05,87.58,7.6,14.7,21.9
1982-06,211.52,10.5,15.7,20.9
1982-07,164.16,13.3,19.1,24.8
1982-08,124.57,10.7,16.5,22.3
1982-09,121.37,8.7,14.0,19.3
1982-10,60.56,4.0,9.8,15.6
1982-11,107.92,0.9,5.7,10.6
1982-12,85.43,-2.7,2.4,7.5
1983-01,64.75,-7.9,-3.5,0.9
1983-02,62.39,-8.0,-2.0,4.0
1983-03,118.98,-2.4,2.3,7.0
1983-04,152.52,1.4,5.8,10.3
1983-05,185.52,5.2,11.5,17.8
1983-06,86.79,9.7,16.3,22.8
1983-07,79.08,12.0,18.9,25.7
1983-08,67.18,12.2,18.9,25.7
1983-09,54.78,7.1,14.1,21.1
1983-10,135.84,4.6,9.6,14.7
1983-11,118.87,-0.9,4.0,8.9
1983-12,136.56,-8.7,-4.2,0.3
1984-01,51.52,-9.8,-4.9,-0.1
1984-02,135.20,-4.6,0.5,5.6
1984-03,165.66,-6.5,-1.1,4.2
1984-04,165.78,1.2,6.6,11.9
1984-05,110.66,6.9,12.1,17.3
1984-06,94.11,11.3,17.7,24.2
1984-07,203.06,11.9,17.4,22.8
1984-08,156.52,13.2,18.5,23.9
1984-09,43.12,6.6,13.1,19.7
1984-10,136.84,8.4,13.4,18.4
1984-11,134.60,-3.8,1.7,7.1
1984-12,129.66,-1.3,3.4,8.2
1985-01,118.20,-11.5,-7.0,-2.5
1985-02,86.17,-8.8,-3.5,1.8
1985-03,124.44,-1.5,3.8,9.2
1985-04,78.61,3.1,9.4,15.8
1985-05,195.23,7.6,13.8,20.1
1985-06,142.69,10.3,15.8,21.3
1985-07,237.26,13.1,18.4,23.6
1985-08,113.67,11.9,17.2,22.5
1985-09,19.18,7.6,14.8,22.1
1985-10,170.21,6.2,11.3,16.4
1985-11,369.85,4.9,8.4,11.9
1985-12,88.76,-8.6,-4.2,0.3
1986-01,63.18,-9.3,-4.1,1.1
1986-02,144.70,-5.3,-1.5,2.2
1986-03,97.66,-3.7,2.5,8.8
1986-04,133.70,2.2,8.6,14.9
1986-05,96.45,7.5,13.4,19.4
1986-06,144.96,10.8,17.1,23.4
1986-07,170.53,14.8,19.8,24.8
1986-08,100.72,11.2,16.9,22.6
1986-09,87.99,10.3,15.7,21.1
1986-10,93.79,4.8,10.1,15.4
1986-11,194.39,0.3,4.4,8.4
1986-12,95.89,-5.6,-1.3,3.1
1987-01,97.82,-8.7,-4.4,-0.1
1987-02,53.03,-8.3,-3.0,2.3
1987-03,53.92,-4.0,2.5,9.1
1987-04,131.66,1.3,6.5,11.6
1987-05,115.55,7.6,14.6,21.6
1987-06,159.33,12.5,18.2,23.9
1987-07,43.37,13.6,20.0,26.4
1987-08,109.87,12.3,19.0,25.8
1987-09,161.00,10.3,15.3,20.4
1987-10,57.30,-0.0,6.7,13.4
1987-11,75.43,0.0,5.4,10.7
1987-12,109.89,-4.6,-0.2,4.2
1988-01,95.44,-11.4,-5.7,0.0
1988-02,79.66,-8.0,-2.9,2.2
1988-03,80.54,-3.4,2.6,8.7
1988-04,104.99,1.2,7.3,13.5
1988-05,172.56,6.0,12.6,19.1
1988-06,52.29,8.8,16.0,23.3
1988-07,81.75,12.9,19.9,26.8
1988-08,97.63,14.0,20.4,26.8
1988-09,181.87,8.2,14.3,20.5
1988-10,62.90,1.0,5.9,10.9
1988-11,132.48,-0.7,4.9,10.6
1988-12,71.93,-7.3,-1.8,3.7
1989-01,124.80,-4.7,0.6,5.8
1989-02,127.83,-7.1,-2.7,1.6
1989-03,154.50,-2.4,3.5,9.4
1989-04,102.93,-0.2,6.0,12.3
1989-05,180.74,6.3,11.2,16.0
1989-06,232.77,13.1,17.9,22.6
1989-07,185.56,14.9,19.6,24.3
1989-08,140.10,13.3,18.1,22.9
1989-09,117.97,10.6,15.6,20.5
1989-10,115.29,3.5,9.6,15.8
1989-11,113.42,-1.5,3.5,8.4
1989-12,64.80,-13.4,-8.4,-3.3
1990-01,141.56,-3.4,1.3,6.1
1990-02,86.41,-3.5,2.3,8.0
1990-03,57.59,-1.1,4.7,10.5
1990-04,115.35,0.9,7.3,13.8
1990-05,201.17,6.9,12.0,17.0
1990-06,112.84,10.7,16.8,23.0
1990-07,173.03,13.5,18.8,24.1
1990-08,94.50,13.0,18.4,23.9
1990-09,119.81,9.9,15.1,20.4
1990-10,119.80,5.3,10.9,16.4
1990-11,45.52,-0.7,5.7,12.1
1990-12,198.20,-4.0,1.7,7.4
1991-01,128.09,-7.5,-2.4,2.7
1991-02,92.23,-5.0,-0.2,4.6
1991-03,168.92,-2.7,3.1,8.9
1991-04,125.55,3.4,9.5,15.6
1991-05,58.92,10.1,16.5,22.9
1991-06,72.34,10.7,17.3,24.0
1991-07,125.06,14.8,20.2,25.7
1991-08,109.33,12.1,18.6,25.1
1991-09,89.18,8.8,14.9,21.0
1991-10,58.27,3.2,10.2,17.1
1991-11,70.63,-1.5,3.4,8.3
1991-12,176.15,-5.1,0.6,6.3
1992-01,108.70,-7.7,-2.5,2.8
1992-02,129.35,-5.9,-0.6,4.7
1992-03,167.89,-3.4,1.5,6.5
1992-04,99.42,2.2,7.7,13.1
1992-05,109.86,5.9,11.6,17.3
1992-06,82.69,9.5,15.2,21.0
1992-07,236.02,14.7,19.3,23.9
1992-08,112.09,11.7,17.1,22.4
1992-09,65.64,8.8,14.7,20.6
1992-10,26.17,1.7,8.3,15.0
1992-11,92.81,0.6,4.6,8.6
1992-12,144.77,-5.8,-1.5,2.7
1993-01,80.36,-5.4,-0.9,3.5
1993-02,96.14,-9.8,-4.5,0.9
1993-03,188.12,-5.2,-0.8,3.7
1993-04,145.70,-0.2,6.7,13.6
1993-05,66.77,6.4,12.9,19.4
1993-06,100.37,10.1,16.5,23.0
1993-07,88.34,13.7,20.1,26.5
1993-08,82.28,12.3,18.8,25.3
1993-09,201.48,9.8,15.3,20.8
1993-10,91.12,2.6,8.5,14.4
1993-11,133.96,-1.4,3.6,8.5
1993-12,137.00,-7.0,-2.9,1.3
1994-01,164.73,-11.9,-7.1,-2.3
1994-02,212.49,-7.9,-2.6,2.7
1994-03,208.76,-3.9,1.1,6.1
1994-04,120.35,2.7,9.9,17.1
1994-05,206.81,3.7,9.6,15.6
1994-06,133.38,11.9,18.3,24.6
1994-07,195.48,13.9,19.3,24.6
1994-08,157.70,11.7,17.3,22.9
1994-09,65.06,7.9,13.6,19.2
1994-10,23.34,1.4,8.2,15.1
1994-11,97.87,0.9,6.4,12.0
1994-12,81.34,-3.4,1.8,7.0
1995-01,140.30,-6.0,-2.6,0.8
1995-02,109.53,-9.8,-4.9,-0.1
1995-03,70.70,-3.1,3.0,9.0
1995-04,78.21,0.3,7.1,13.9
1995-05,185.08,7.0,12.2,17.4
1995-06,92.91,11.7,17.1,22.6
1995-07,116.00,13.4,19.2,25.0
1995-08,153.59,14.3,20.1,26.0
1995-09,60.85,7.8,13.8,19.8
1995-10,120.36,3.5,10.6,17.7
1995-11,162.29,-3.3,0.8,4.8
1995-12,104.37,-8.3,-4.6,-0.9
1996-01,197.48,-9.6,-4.7,0.1
1996-02,171.21,-8.8,-4.7,-0.5
1996-03,168.54,-6.6,-1.5,3.5
1996-04,112.69,0.5,6.7,13.0
1996-05,392.48,7.3,12.1,17.0
1996-06,115.75,11.2,17.2,23.2
1996-07,291.49,11.8,16.9,22.0
1996-08,145.53,12.3,17.6,22.9
1996-09,233.69,10.1,14.4,18.7
1996-10,118.33,3.8,9.0,14.2
1996-11,116.31,-3.9,-0.0,3.8
1996-12,178.94,-4.9,-0.2,4.6
1997-01,90.47,-9.5,-4.6,0.4
1997-02,71.17,-5.7,-0.9,4.0
1997-03,227.31,-2.5,2.7,8.0
1997-04,81.43,-1.8,4.0,9.8
1997-05,168.51,3.7,9.6,15.5
1997-06,143.82,10.1,15.6,21.1
1997-07,124.48,12.4,18.2,24.0
1997-08,157.78,11.3,16.5,21.7
1997-09,124.01,7.9,13.5,19.1
1997-10,38.35,2.7,8.6,14.4
1997-11,171.51,-2.9,0.4,3.6
1997-12,129.08,-6.0,-2.3,1.4
1998-01,143.49,-4.8,-0.7,3.4
1998-02,105.48,-5.1,-1.1,2.9
1998-03,138.49,-2.9,1.8,6.6
1998-04,160.90,1.3,7.8,14.3
1998-05,110.60,9.3,14.3,19.2
1998-06,268.50,12.2,16.5,20.8
1998-07,112.95,13.1,18.3,23.5
1998-08,125.66,12.6,18.3,24.1
1998-09,96.49,10.2,16.3,22.3
1998-10,67.61,3.7,9.4,15.0
1998-11,38.39,-1.3,3.7,8.7
1998-12,77.32,-4.8,0.3,5.4
1999-01,187.23,-7.5,-2.4,2.6
1999-02,106.82,-6.8,-1.8,3.2
1999-03,177.54,-7.8,-2.5,2.9
1999-04,132.07,1.7,8.3,14.9
1999-05,112.23,5.4,12.2,19.0
1999-06,51.60,11.1,17.1,23.1
1999-07,112.85,14.1,20.0,25.8
1999-08,74.24,11.1,17.2,23.4
1999-09,100.09,7.6,14.2,20.9
